accident_severity,number_of_vehicles,number_of_casualties,first_road_class,first_road_number,road_type,speed_limit,junction_detail,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,trunk_road_flag,month,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,location
-1.9676577362457193,-0.32114884022200285,0.17411359429147027,0.9674856021060886,-0.5619653238196901,0.6308312588932086,-0.14885758492688664,1.1102256217935045,-0.0763671707938271,1.5002749078692605,-0.59230085798294,-0.3477914935355806,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,0.40783696741803604,-0.4023698421674646,-0.44585362888265034,-0.45548720524780356,-0.48482956703661767,1.88803467627981,-0.498666814627666,-0.4250734843324473,-0.11323015643783088
0.46343517735261014,-0.32114884022200285,-0.6081479609223603,-1.0972166260248601,-0.5425531241703242,-1.1274652348094654,-0.14885758492688664,0.3116795790021597,-0.0763671707938271,1.5002749078692605,-0.59230085798294,-0.3477914935355806,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,0.9886644382049964,-0.4023698421674646,-0.44585362888265034,-0.45548720524780356,-0.48482956703661767,-0.4611674805577451,1.7707102722966235,-0.4250734843324473,-1.0158065378388454
0.46343517735261014,-0.32114884022200285,-0.6081479609223603,0.9674856021060886,-0.5619653238196901,0.6308312588932086,-0.14885758492688664,0.3116795790021597,-0.0763671707938271,-0.4927806995194246,-0.59230085798294,3.0950300230447976,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,-1.625059180336325,-0.4023698421674646,-0.44585362888265034,-0.45548720524780356,-0.48482956703661767,-0.4611674805577451,-0.498666814627666,2.0800143929991513,0.9492964697684267
0.46343517735261014,-0.32114884022200285,-0.6081479609223603,0.9674856021060886,-0.5619653238196901,0.6308312588932086,-0.14885758492688664,-0.8861394851848575,-0.0763671707938271,-0.4927806995194246,-0.59230085798294,3.0950300230447976,1.5765381987933669,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,1.5694919089919566,-0.4023698421674646,-0.44585362888265034,-0.45548720524780356,1.9112491879496138,-0.4611674805577451,-0.498666814627666,-0.4250734843324473,0.9892840309697375
0.46343517735261014,-0.32114884022200285,0.17411359429147027,-0.40898254998121053,1.7954750394812535,0.6308312588932086,-0.14885758492688664,0.3116795790021597,-0.0763671707938271,-0.4927806995194246,1.517068948512562,3.0950300230447976,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,-1.3346454449428449,-0.4023698421674646,2.0120126579322735,-0.45548720524780356,-0.48482956703661767,-0.4611674805577451,-0.498666814627666,-0.4250734843324473,1.4634222566424222
0.46343517735261014,-0.32114884022200285,-0.6081479609223603,0.9674856021060886,-0.5619653238196901,0.6308312588932086,-0.14885758492688664,-0.8861394851848575,-0.0763671707938271,-0.4927806995194246,-0.59230085798294,-0.3477914935355806,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,-1.0442317095493647,-0.4023698421674646,-0.44585362888265034,-0.45548720524780356,1.9112491879496138,-0.4611674805577451,-0.498666814627666,-0.4250734843324473,-1.501369780997619
0.46343517735261014,0.3296974064725168,-0.6081479609223603,-0.40898254998121053,1.7954750394812535,0.6308312588932086,-0.14885758492688664,0.3116795790021597,-0.0763671707938271,-0.4927806995194246,1.517068948512562,0.14404015169018772,1.5765381987933669,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,0.6982507028115162,-0.4023698421674646,-0.44585362888265034,-0.45548720524780356,1.9112491879496138,-0.4611674805577451,-0.498666814627666,-0.4250734843324473,-1.25573190504671
0.46343517735261014,-0.32114884022200285,0.9563751495053009,-0.40898254998121053,1.7926203042386997,0.6308312588932086,-0.14885758492688664,0.3116795790021597,-0.0763671707938271,-0.4927806995194246,1.517068948512562,-0.3477914935355806,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,1.5694919089919566,-0.4023698421674646,-0.44585362888265034,-0.45548720524780356,-0.48482956703661767,1.88803467627981,-0.498666814627666,-0.4250734843324473,-0.9186938892070906
0.46343517735261014,-0.32114884022200285,-0.6081479609223603,0.9674856021060886,-0.5619653238196901,0.6308312588932086,-0.14885758492688664,-0.8861394851848575,-0.0763671707938271,-0.4927806995194246,-0.59230085798294,3.586861668270566,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,-1.0442317095493647,2.3157976527623862,-0.44585362888265034,-0.45548720524780356,-0.48482956703661767,-0.4611674805577451,-0.498666814627666,-0.4250734843324473,1.457709747899378
0.46343517735261014,0.3296974064725168,-0.6081479609223603,-1.0972166260248601,-0.3016134696987819,-1.1274652348094654,-0.14885758492688664,-0.8861394851848575,-0.0763671707938271,-0.4927806995194246,-0.59230085798294,3.586861668270566,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,8.332166584988565,0.13305003622219863,-1.0442317095493647,-0.4023698421674646,-0.44585362888265034,-0.45548720524780356,-0.48482956703661767,-0.4611674805577451,-0.498666814627666,2.0800143929991513,0.023870053395234618
-1.9676577362457193,-0.32114884022200285,-0.6081479609223603,0.9674856021060886,-0.5619653238196901,0.6308312588932086,-0.14885758492688664,0.3116795790021597,-0.0763671707938271,-0.4927806995194246,-0.59230085798294,-0.3477914935355806,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,-0.4634042387624044,-0.4023698421674646,2.0120126579322735,-0.45548720524780356,-0.48482956703661767,-0.4611674805577451,-0.498666814627666,-0.4250734843324473,-0.5987933995966045
-1.9676577362457193,-0.32114884022200285,-0.6081479609223603,-0.40898254998121053,1.8028973511118933,0.6308312588932086,-0.14885758492688664,1.5094986431891768,-0.0763671707938271,-0.4927806995194246,-0.59230085798294,-0.3477914935355806,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,-0.4634042387624044,-0.4023698421674646,-0.44585362888265034,-0.45548720524780356,-0.48482956703661767,-0.4611674805577451,1.7707102722966235,-0.4250734843324473,1.1035342058306254
0.46343517735261014,2.282236146556076,2.520898259932962,-1.0972166260248601,2.365280193894996,0.6308312588932086,-0.14885758492688664,0.3116795790021597,-0.0763671707938271,-0.4927806995194246,-0.59230085798294,-0.3477914935355806,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,0.40783696741803604,-0.4023698421674646,2.0120126579322735,-0.45548720524780356,-0.48482956703661767,1.88803467627981,1.7707102722966235,-0.4250734843324473,-1.1814692913871327
0.46343517735261014,-0.9719950869165225,-0.6081479609223603,0.9674856021060886,-0.5619653238196901,0.6308312588932086,-0.14885758492688664,1.5094986431891768,-0.0763671707938271,-0.4927806995194246,-0.59230085798294,-0.3477914935355806,-0.48334496725529463,-0.07806798623568906,-0.06974037346423136,-0.12001680352882414,0.13305003622219863,1.2790781735984764,-0.4023698421674646,-0.44585362888265034,1.9294708936054727,-0.48482956703661767,-0.4611674805577451,-0.498666814627666,-0.4250734843324473,0.6008334364427186
